frame_num,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
65,5,2213.5544579615157 1300.8573391243858 2868.20012569017 1956.0616715353585,2453.7002766927085 1754.9503173828125 2634.299560546875 1837.0968017578125,0,0,0
66,5,2214.15949052079 1304.460399010355 2869.3542081568985 1960.0652135540452,2454.1712036132812 1758.4084167480469 2634.910400390625 1840.5418395996094,0,0,0
67,5,2214.764523080064 1308.0634588963244 2870.5082906236275 1964.0687555727318,2454.642130533854 1761.8665161132812 2635.521240234375 1843.9868774414062,0,0,0
68,5,2215.3695556393386 1311.6665187822937 2871.6623730903566 1968.0722975914184,2455.1130574544272 1765.3246154785156 2636.132080078125 1847.4319152832031,0,0,0
69,5,2215.9745881986128 1315.269578668263 2872.8164555570856 1972.075839610105,2455.583984375 1768.78271484375 2636.742919921875 1850.876953125,0.6109427213668823,MT51YSU,0.06412274707224876
70,5,2215.9977888854787 1318.0031619842312 2872.4731031843367 1976.910671474565,2455.7313639322915 1772.1422729492188 2638.4073486328125 1856.1143188476562,0,0,0
71,5,2216.0209895723447 1320.7367453001993 2872.1297508115877 1981.745503339025,2455.8787434895835 1775.5018310546875 2640.07177734375 1861.3516845703125,0,0,0
72,5,2216.0441902592106 1323.4703286161675 2871.7863984388387 1986.580335203485,2456.026123046875 1778.8613891601562 2641.7362060546875 1866.5890502929688,0,0,0
73,5,2216.0673909460766 1326.2039119321357 2871.4430460660897 1991.415167067945,2456.1735026041665 1782.220947265625 2643.400634765625 1871.826416015625,0,0,0
74,5,2216.0905916329425 1328.937495248104 2871.0996936933407 1996.2499989324049,2456.3208821614585 1785.5805053710938 2645.0650634765625 1877.0637817382812,0,0,0
75,5,2216.1137923198085 1331.671078564072 2870.7563413205917 2001.084830796865,2456.46826171875 1788.9400634765625 2646.7294921875 1882.3011474609375,0.6826964616775513,CW51TSU,0.018944838987644937
76,5,2216.2990350140462 1335.3906501285908 2873.25933502149 2005.1570478762628,2457.5344848632812 1793.1473236083984 2648.6338806152344 1885.3000946044922,0,0,0
77,5,2216.4842777082845 1339.1102216931095 2875.7623287223887 2009.2292649556607,2458.6007080078125 1797.3545837402344 2650.5382690429688 1888.2990417480469,0,0,0
78,5,2216.6695204025227 1342.8297932576281 2878.2653224232877 2013.3014820350586,2459.6669311523438 1801.5618438720703 2652.442657470703 1891.2979888916016,0,0,0
79,5,2216.8547630967605 1346.5493648221468 2880.768316124186 2017.3736991144565,2460.733154296875 1805.7691040039062 2654.3470458984375 1894.2969360351562,0,0,0
80,5,2217.0400057909983 1350.2689363866652 2883.2713098250847 2021.4459161938541,2461.7993774414062 1809.9763641357422 2656.251434326172 1897.295883178711,0,0,0
81,5,2217.2252484852365 1353.988507951184 2885.7743035259837 2025.518133273252,2462.8656005859375 1814.1836242675781 2658.1558227539062 1900.2948303222656,0,0,0
82,5,2217.410491179475 1357.7080795157026 2888.277297226882 2029.59035035265,2463.9318237304688 1818.390884399414 2660.0602111816406 1903.2937774658203,0,0,0
83,5,2217.5957338737126 1361.4276510802213 2890.7802909277807 2033.6625674320478,2464.998046875 1822.59814453125 2661.964599609375 1906.292724609375,0.6558355689048767,MT51VSU,0.09967194410854067
84,5,2218.1513221502523 1363.3180146719458 2893.6389953141897 2037.6600139053423,2465.8949381510415 1825.4124348958333 2663.0270182291665 1911.1631266276042,0,0,0
85,5,2218.7069104267916 1365.2083782636703 2896.497699700599 2041.6574603786369,2466.7918294270835 1828.2267252604167 2664.0894368489585 1916.0335286458333,0,0,0
86,5,2219.2624987033314 1367.0987418553946 2899.356404087008 2045.6549068519312,2467.688720703125 1831.041015625 2665.15185546875 1920.9039306640625,0,0,0
87,5,2219.818086979871 1368.989105447119 2902.215108473417 2049.6523533252257,2468.5856119791665 1833.8553059895833 2666.2142740885415 1925.7743326822917,0,0,0
88,5,2220.3736752564105 1370.8794690388436 2905.073812859826 2053.6497997985202,2469.4825032552085 1836.6695963541667 2667.2766927083335 1930.6447347005208,0,0,0
89,5,2220.9292635329502 1372.769832630568 2907.932517246235 2057.6472462718148,2470.37939453125 1839.48388671875 2668.339111328125 1935.51513671875,0.6661286950111389,IT51VSU,0.11460978895315262
90,5,2219.960655290276 1374.6769054795348 2908.464301929579 2061.5102052421908,2475.793701171875 1846.9149169921875 2668.923583984375 1937.1529541015625,0.6566109657287598,CT51VSU,0.12866038301854496
91,5,2219.2183304938158 1374.9055584692005 2908.9570627245007 2063.24262101583,2475.72607421875 1846.8966064453125 2668.93896484375 1937.1536865234375,0.656930148601532,CT51VSU,0.13984667745582027
92,5,2220.2001022307613 1378.4961472283585 2911.832608422643 2067.0254853007004,2476.0017700195312 1851.5749053955078 2669.5653686523438 1941.6074523925781,0,0,0
93,5,2221.181873967707 1382.0867359875165 2914.7081541207845 2070.808349585571,2476.2774658203125 1856.2532043457031 2670.1917724609375 1946.0612182617188,0,0,0
94,5,2222.1636457046525 1385.6773247466747 2917.583699818926 2074.591213870441,2476.5531616210938 1860.9315032958984 2670.8181762695312 1950.5149841308594,0,0,0
95,5,2223.145417441598 1389.2679135058327 2920.459245517068 2078.3740781553115,2476.828857421875 1865.6098022460938 2671.444580078125 1954.96875,0,0,0
96,5,2224.1271891785436 1392.8585022649906 2923.3347912152103 2082.1569424401823,2477.1045532226562 1870.288101196289 2672.0709838867188 1959.4225158691406,0,0,0
97,5,2225.108960915489 1396.4490910241489 2926.210336913352 2085.9398067250527,2477.3802490234375 1874.9664001464844 2672.6973876953125 1963.8762817382812,0,0,0
98,5,2226.090732652435 1400.0396797833068 2929.0858826114936 2089.722671009923,2477.6559448242188 1879.6446990966797 2673.3237915039062 1968.3300476074219,0,0,0
99,5,2227.0725043893804 1403.6302685424648 2931.9614283096357 2093.5055352947934,2477.931640625 1884.322998046875 2673.9501953125 1972.7838134765625,0.702846884727478,MF51VSU,0.19669397360509192
100,5,2230.810985869252 1402.549481668903 2939.1524658898957 2095.3663950824844,2484.760009765625 1889.4091796875 2677.721435546875 1978.057373046875,0.6897807121276855,ID51VSU,0.16209734906494702
101,5,2231.541923037481 1405.9954187373744 2940.9149956502592 2099.0415161411647,2485.801691228693 1893.1591907848012 2679.4645552201705 1981.9703591086648,0,0,0
102,5,2232.27286020571 1409.4413558058461 2942.677525410623 2102.7166371998455,2486.8433726917615 1896.9092018821023 2681.207674893466 1985.8833451704545,0,0,0
103,5,2233.0037973739395 1412.8872928743176 2944.4400551709864 2106.391758258526,2487.8850541548295 1900.6592129794035 2682.9507945667615 1989.7963312322443,0,0,0
104,5,2233.7347345421686 1416.3332299427893 2946.20258493135 2110.0668793172063,2488.9267356178975 1904.4092240767045 2684.693914240057 1993.709317294034,0,0,0
105,5,2234.4656717103976 1419.7791670112608 2947.9651146917136 2113.742000375887,2489.968417080966 1908.1592351740057 2686.4370339133525 1997.6223033558238,0,0,0
106,5,2235.1966088786266 1423.2251040797325 2949.7276444520776 2117.4171214345674,2491.010098544034 1911.9092462713068 2688.1801535866475 2001.5352894176137,0,0,0
107,5,2235.9275460468557 1426.671041148204 2951.490174212441 2121.0922424932482,2492.0517800071025 1915.659257368608 2689.923273259943 2005.4482754794035,0,0,0
108,5,2236.6584832150847 1430.1169782166758 2953.2527039728047 2124.7673635519286,2493.0934614701705 1919.409268465909 2691.6663929332385 2009.3612615411932,0,0,0
109,5,2237.3894203833142 1433.5629152851473 2955.0152337331683 2128.442484610609,2494.1351429332385 1923.1592795632102 2693.409512606534 2013.274247602983,0,0,0
110,5,2238.1203575515433 1437.008852353619 2956.777763493532 2132.11760566929,2495.176824396307 1926.9092906605113 2695.1526322798295 2017.1872336647727,0,0,0
111,5,2238.8512947197723 1440.4547894220905 2958.5402932538955 2135.79272672797,2496.218505859375 1930.6593017578125 2696.895751953125 2021.1002197265625,0.6797198057174683,CO51WSU,0.046320957533984505
112,5,2238.7361537097268 1443.2224531126867 2957.1461093206376 2137.990768398267,2495.8143310546875 1934.6265563964844 2696.7463989257812 2024.7964782714844,0,0,0
113,5,2238.621012699681 1445.9901168032832 2955.7519253873797 2140.1888100685637,2495.41015625 1938.5938110351562 2696.5970458984375 2028.4927368164062,0,0,0
114,5,2238.505871689635 1448.7577804938796 2954.3577414541223 2142.38685173886,2495.0059814453125 1942.5610656738281 2696.4476928710938 2032.1889953613281,0,0,0
115,5,2238.3907306795895 1451.5254441844759 2952.9635575208645 2144.584893409157,2494.601806640625 1946.5283203125 2696.29833984375 2035.88525390625,0.6544113159179688,LO51VSU,0.17803734410219366
116,5,2239.3585353421 1454.6350845893405 2954.046157498643 2144.725773753029,2495.931442260742 1950.829719543457 2697.9225463867188 2040.5529174804688,0,0,0
117,5,2240.3263400046108 1457.7447249942052 2955.128757476421 2144.866654096901,2497.2610778808594 1955.131118774414 2699.5467529296875 2045.2205810546875,0,0,0
118,5,2241.294144667121 1460.85436539907 2956.2113574541995 2145.007534440773,2498.5907135009766 1959.432518005371 2701.1709594726562 2049.8882446289062,0,0,0
119,5,2242.261949329632 1463.9640058039347 2957.2939574319776 2145.148414784645,2499.9203491210938 1963.7339172363281 2702.795166015625 2054.555908203125,0,0,0
120,5,2243.2297539921424 1467.0736462087993 2958.376557409756 2145.289295128517,2501.249984741211 1968.0353164672852 2704.4193725585938 2059.2235717773438,0,0,0
121,5,2244.197558654653 1470.183286613664 2959.459157387534 2145.4301754723892,2502.579620361328 1972.3367156982422 2706.0435791015625 2063.8912353515625,0,0,0
122,5,2245.1653633171636 1473.2929270185286 2960.5417573653126 2145.5710558162614,2503.9092559814453 1976.6381149291992 2707.6677856445312 2068.5588989257812,0,0,0
123,5,2246.133167979674 1476.4025674233935 2961.624357343091 2145.7119361601335,2505.2388916015625 1980.9395141601562 2709.2919921875 2073.2265625,0,0,0
124,5,2247.100972642185 1479.5122078282582 2962.706957320869 2145.852816504005,2506.5685272216797 1985.2409133911133 2710.9161987304688 2077.8942260742188,0,0,0
125,5,2248.0687773046952 1482.6218482331228 2963.7895572986477 2145.9936968478773,2507.898162841797 1989.5423126220703 2712.5404052734375 2082.5618896484375,0,0,0
126,5,2249.036581967206 1485.7314886379875 2964.8721572764257 2146.1345771917495,2509.227798461914 1993.8437118530273 2714.1646118164062 2087.2295532226562,0,0,0
127,5,2250.0043866297165 1488.8411290428521 2965.954757254204 2146.2754575356216,2510.5574340820312 1998.1451110839844 2715.788818359375 2091.897216796875,0,0,0
128,5,2250.9721912922273 1491.9507694477168 2967.0373572319822 2146.4163378794938,2511.8870697021484 2002.4465103149414 2717.4130249023438 2096.5648803710938,0,0,0
129,5,2251.9399959547377 1495.0604098525816 2968.1199572097607 2146.5572182233655,2513.2167053222656 2006.7479095458984 2719.0372314453125 2101.2325439453125,0,0,0
130,5,2252.9078006172485 1498.1700502574463 2969.202557187539 2146.6980985672376,2514.546340942383 2011.0493087768555 2720.6614379882812 2105.9002075195312,0,0,0
131,5,2253.875605279759 1501.279690662311 2970.2851571653173 2146.8389789111097,2515.8759765625 2015.3507080078125 2722.28564453125 2110.56787109375,0.7127471566200256,MV51WSU,0.03238940087380543
132,5,2255.6235487471645 1502.810019826046 2971.2229322727617 2146.8957868376538,2515.7464192708335 2019.163818359375 2723.39794921875 2115.3560384114585,0,0,0
133,5,2257.37149221457 1504.340348989781 2972.1607073802056 2146.9525947641982,2515.6168619791665 2022.9769287109375 2724.51025390625 2120.1442057291665,0,0,0
134,5,2259.1194356819756 1505.870678153516 2973.09848248765 2147.0094026907423,2515.4873046875 2026.7900390625 2725.62255859375 2124.932373046875,0.7054385542869568,MV51VSU,0.279488067561556
135,5,2260.545631637763 1510.0525119813005 2974.810919296163 2147.3465603430013,2517.669921875 2031.7574869791667 2727.0450032552085 2128.314168294271,0,0,0
136,5,2261.97182759355 1514.234345809085 2976.5233561046757 2147.683717995261,2519.8525390625 2036.7249348958333 2728.4674479166665 2131.6959635416665,0,0,0
137,5,2263.3980235493377 1518.4161796368694 2978.2357929131886 2148.0208756475204,2522.03515625 2041.6923828125 2729.889892578125 2135.0777587890625,0,0,0
138,5,2264.8242195051253 1522.5980134646538 2979.9482297217014 2148.3580332997794,2524.2177734375 2046.6598307291667 2731.3123372395835 2138.4595540364585,0,0,0
139,5,2266.2504154609123 1526.7798472924383 2981.6606665302143 2148.6951909520385,2526.400390625 2051.6272786458335 2732.7347819010415 2141.841349283854,0,0,0
140,5,2267.6766114167 1530.9616811202227 2983.373103338727 2149.032348604298,2528.5830078125 2056.5947265625 2734.1572265625 2145.22314453125,0.6953487396240234,IT51VSU,0.05588849567217846
112,6,1091.5955147676832 1190.1497415989224 1704.9525382052734 1678.1317659260994,1319.46484375 1493.349609375 1482.854248046875 1567.382080078125,0.3753562271595001,GY15OGJ,0.4065708256544797
113,6,1091.1250841159745 1192.752776198399 1706.3130829174195 1680.188527106319,1315.6392822265625 1494.3429768880208 1480.6190592447917 1569.3708902994792,0,0,0
114,6,1090.654653464266 1195.3558107978754 1707.6736276295655 1682.2452882865384,1311.813720703125 1495.3363444010417 1478.3838704427083 1571.3597005208333,0,0,0
115,6,1090.1842228125574 1197.958845397352 1709.0341723417114 1684.302049466758,1307.9881591796875 1496.3297119140625 1476.148681640625 1573.3485107421875,0,0,0
116,6,1089.7137921608487 1200.5618799968286 1710.3947170538574 1686.3588106469776,1304.16259765625 1497.3230794270833 1473.9134928385417 1575.3373209635417,0,0,0
117,6,1089.24336150914 1203.164914596305 1711.7552617660035 1688.415571827197,1300.3370361328125 1498.3164469401042 1471.6783040364583 1577.3261311848958,0,0,0
118,6,1088.7729308574314 1205.7679491957815 1713.1158064781496 1690.4723330074166,1296.511474609375 1499.309814453125 1469.443115234375 1579.31494140625,0.3953949809074402,GY15OCJ,0.2541445062697385
119,6,1087.421153375013 1207.9187899524686 1711.7687161524968 1692.9009599756553,1299.482666015625 1501.7634765625 1472.3920654296876 1583.52412109375,0,0,0
120,6,1086.069375892595 1210.0696307091557 1710.421625826844 1695.329586943894,1302.453857421875 1504.217138671875 1475.341015625 1587.73330078125,0,0,0
121,6,1084.7175984101766 1212.2204714658426 1709.0745355011913 1697.7582139121325,1305.425048828125 1506.67080078125 1478.2899658203125 1591.94248046875,0,0,0
122,6,1083.3658209277585 1214.3713122225297 1707.7274451755386 1700.1868408803712,1308.396240234375 1509.124462890625 1481.238916015625 1596.15166015625,0,0,0
123,6,1082.0140434453401 1216.5221529792168 1706.3803548498859 1702.6154678486098,1311.367431640625 1511.578125 1484.1878662109375 1600.36083984375,0.4280667006969452,GX15OGJ,0.18777832525028637
124,6,1080.5968596139703 1220.1852507012168 1702.8982160677958 1705.87944208656,1306.41357421875 1511.149169921875 1477.8037109375 1599.9742431640625,0,0,0
125,6,1079.1796757826007 1223.8483484232167 1699.416077285706 1709.1434163245099,1301.459716796875 1510.72021484375 1471.4195556640625 1599.587646484375,0,0,0
126,6,1077.762491951231 1227.5114461452167 1695.933938503616 1712.40739056246,1296.505859375 1510.291259765625 1465.035400390625 1599.2010498046875,0.34442687034606934,GX15OGJ,0.21968069896840484
127,6,1078.6816365899917 1229.4091319141085 1694.8052468687397 1713.5868404714947,1296.4571533203125 1510.1392822265625 1465.2891845703125 1599.3768310546875,0.34202176332473755,GX15OGJ,0.21968069896840484
128,6,1078.4376288248332 1231.541089733006 1695.923157632381 1715.753908105394,1307.486328125 1527.5086669921875 1476.8310546875 1607.1412353515625,0.285055547952652,GX15OGJ,0.22770887247353214
129,6,1076.9538982177448 1233.3631067226947 1694.6284385378842 1717.5729426814391,1304.871337890625 1530.989990234375 1475.2250162760417 1610.5306396484375,0,0,0
130,6,1075.4701676106563 1235.1851237123838 1693.3337194433877 1719.3919772574845,1302.25634765625 1534.4713134765625 1473.6189778645833 1613.9200439453125,0,0,0
131,6,1073.986437003568 1237.0071407020725 1692.039000348891 1721.2110118335297,1299.641357421875 1537.95263671875 1472.012939453125 1617.3094482421875,0.39819982647895813,GX15OCJ,0.3825166304868874
132,6,1073.2841497405784 1238.702316916754 1692.7722496083145 1724.138816499427,1295.5572021484375 1539.484130859375 1472.722021484375 1620.343798828125,0,0,0
133,6,1072.581862477589 1240.3974931314353 1693.505498867738 1727.0666211653245,1291.473046875 1541.015625 1473.431103515625 1623.3781494140626,0,0,0
134,6,1071.8795752145995 1242.092669346117 1694.2387481271612 1729.994425831222,1287.3888916015626 1542.547119140625 1474.140185546875 1626.4125,0,0,0
135,6,1071.1772879516102 1243.7878455607984 1694.9719973865847 1732.9222304971195,1283.304736328125 1544.07861328125 1474.849267578125 1629.4468505859375,0,0,0
136,6,1070.4750006886206 1245.4830217754798 1695.7052466460082 1735.8500351630169,1279.2205810546875 1545.610107421875 1475.558349609375 1632.481201171875,0.3215891718864441,GX15OGJ,0.624420425666074
137,6,1068.5429522913428 1247.4867321293716 1694.3545916165695 1738.8674747379882,1279.7087524414062 1548.3981079101563 1474.68701171875 1634.9373046875,0,0,0
138,6,1066.610903894065 1249.4904424832637 1693.0039365871305 1741.8849143129596,1280.196923828125 1551.1861083984375 1473.815673828125 1637.393408203125,0,0,0
139,6,1064.6788554967873 1251.4941528371555 1691.6532815576918 1744.9023538879308,1280.6850952148438 1553.9741088867188 1472.9443359375 1639.84951171875,0,0,0
140,6,1062.7468070995094 1253.4978631910476 1690.3026265282529 1747.9197934629021,1281.1732666015625 1556.762109375 1472.072998046875 1642.305615234375,0,0,0
141,6,1060.8147587022315 1255.5015735449394 1688.9519714988141 1750.9372330378735,1281.6614379882812 1559.5501098632812 1471.20166015625 1644.76171875,0,0,0
142,6,1058.8827103049537 1257.5052838988313 1687.6013164693754 1753.954672612845,1282.149609375 1562.3381103515626 1470.330322265625 1647.217822265625,0,0,0
143,6,1056.9506619076758 1259.5089942527234 1686.2506614399365 1756.9721121878163,1282.6377807617187 1565.1261108398437 1469.458984375 1649.67392578125,0,0,0
144,6,1055.0186135103982 1261.5127046066152 1684.9000064104978 1759.9895517627874,1283.1259521484376 1567.914111328125 1468.587646484375 1652.130029296875,0,0,0
145,6,1053.0865651131203 1263.5164149605073 1683.5493513810588 1763.0069913377588,1283.6141235351563 1570.7021118164062 1467.71630859375 1654.5861328125,0,0,0
146,6,1051.1545167158424 1265.5201253143991 1682.1986963516201 1766.0244309127302,1284.102294921875 1573.4901123046875 1466.844970703125 1657.042236328125,0.48426786065101624,GX15OGJ,0.4319543715354216
147,6,1049.3394880634241 1267.809293665036 1682.374223286029 1769.578927408331,1282.5150815902218 1576.8260222404233 1465.8582881804437 1660.4179333102318,0,0,0
148,6,1047.5244594110056 1270.0984620156728 1682.549750220438 1773.133423903932,1280.9278682585687 1580.1619321761593 1464.871605657762 1663.7936302923388,0,0,0
149,6,1045.7094307585874 1272.3876303663096 1682.7252771548472 1776.687920399533,1279.3406549269152 1583.4978421118951 1463.8849231350807 1667.1693272744455,0,0,0
150,6,1043.8944021061689 1274.6767987169465 1682.900804089256 1780.2424168951338,1277.753441595262 1586.8337520476312 1462.8982406123991 1670.5450242565523,0,0,0
151,6,1042.0793734537506 1276.9659670675833 1683.076331023665 1783.7969133907347,1276.166228263609 1590.169661983367 1461.9115580897178 1673.9207212386593,0,0,0
152,6,1040.264344801332 1279.25513541822 1683.251857958074 1787.3514098863357,1274.5790149319557 1593.5055719191027 1460.9248755670362 1677.296418220766,0,0,0
153,6,1038.4493161489138 1281.544303768857 1683.427384892483 1790.9059063819366,1272.9918016003023 1596.8414818548388 1459.9381930443549 1680.6721152028729,0,0,0
154,6,1036.6342874964953 1283.8334721194935 1683.602911826892 1794.4604028775375,1271.4045882686491 1600.1773917905746 1458.9515105216733 1684.0478121849799,0,0,0
155,6,1034.819258844077 1286.1226404701304 1683.778438761301 1798.0148993731384,1269.817374936996 1603.5133017263104 1457.964827998992 1687.4235091670866,0,0,0
156,6,1033.0042301916585 1288.4118088207672 1683.95396569571 1801.5693958687393,1268.2301616053428 1606.8492116620464 1456.9781454763104 1690.7992061491937,0,0,0
157,6,1031.1892015392402 1290.700977171404 1684.1294926301189 1805.1238923643402,1266.6429482736896 1610.1851215977822 1455.991462953629 1694.1749031313004,0,0,0
158,6,1029.374172886822 1292.9901455220408 1684.3050195645278 1808.6783888599412,1265.0557349420362 1613.5210315335182 1455.0047804309477 1697.5506001134072,0,0,0
159,6,1027.5591442344034 1295.2793138726777 1684.480546498937 1812.232885355542,1263.468521610383 1616.856941469254 1454.018097908266 1700.9262970955142,0,0,0
160,6,1025.7441155819852 1297.5684822233145 1684.656073433346 1815.787381851143,1261.8813082787299 1620.1928514049898 1453.0314153855848 1704.301994077621,0,0,0
161,6,1023.9290869295667 1299.8576505739513 1684.8316003677548 1819.3418783467441,1260.2940949470767 1623.5287613407259 1452.0447328629032 1707.6776910597277,0,0,0
162,6,1022.1140582771484 1302.1468189245882 1685.0071273021638 1822.896374842345,1258.7068816154233 1626.8646712764616 1451.0580503402218 1711.0533880418348,0,0,0
163,6,1020.29902962473 1304.435987275225 1685.1826542365727 1826.450871337946,1257.1196682837701 1630.2005812121977 1450.0713678175402 1714.4290850239415,0,0,0
164,6,1018.4840009723116 1306.7251556258618 1685.3581811709817 1830.0053678335469,1255.532454952117 1633.5364911479335 1449.084685294859 1717.8047820060483,0,0,0
165,6,1016.6689723198932 1309.0143239764986 1685.5337081053908 1833.5598643291478,1253.9452416204638 1636.8724010836693 1448.0980027721773 1721.1804789881553,0,0,0
166,6,1014.8539436674748 1311.3034923271355 1685.7092350397998 1837.1143608247487,1252.3580282888104 1640.2083110194053 1447.111320249496 1724.556175970262,0,0,0
167,6,1013.0389150150564 1313.5926606777723 1685.8847619742087 1840.6688573203496,1250.7708149571572 1643.544220955141 1446.1246377268146 1727.9318729523688,0,0,0
168,6,1011.223886362638 1315.8818290284091 1686.0602889086176 1844.2233538159505,1249.183601625504 1646.880130890877 1445.137955204133 1731.3075699344759,0,0,0
169,6,1009.4088577102196 1318.170997379046 1686.2358158430266 1847.7778503115514,1247.5963882938509 1650.216040826613 1444.1512726814517 1734.6832669165826,0,0,0
170,6,1007.5938290578013 1320.4601657296826 1686.4113427774357 1851.3323468071524,1246.0091749621977 1653.5519507623487 1443.1645901587701 1738.0589638986894,0,0,0
171,6,1005.7788004053829 1322.7493340803194 1686.5868697118447 1854.8868433027533,1244.4219616305443 1656.8878606980848 1442.1779076360888 1741.4346608807964,0,0,0
172,6,1003.9637717529646 1325.0385024309562 1686.7623966462536 1858.4413397983542,1242.834748298891 1660.2237706338205 1441.1912251134072 1744.8103578629032,0,0,0
173,6,1002.1487431005462 1327.327670781593 1686.9379235806625 1861.995836293955,1241.247534967238 1663.5596805695563 1440.2045425907259 1748.1860548450102,0,0,0
174,6,1000.3337144481278 1329.6168391322299 1687.1134505150715 1865.550332789556,1239.6603216355848 1666.8955905052924 1439.2178600680443 1751.561751827117,0,0,0
175,6,998.5186857957094 1331.9060074828667 1687.2889774494806 1869.104829285157,1238.0731083039313 1670.2315004410282 1438.231177545363 1754.9374488092237,0,0,0
176,6,996.703657143291 1334.1951758335035 1687.4645043838896 1872.6593257807579,1236.4858949722782 1673.5674103767642 1437.2444950226813 1758.3131457913307,0,0,0
177,6,994.8886284908726 1336.4843441841404 1687.6400313182985 1876.2138222763588,1234.898681640625 1676.9033203125 1436.2578125 1761.6888427734375,0.559386670589447,GX15OGJ,0.28326684852357853
178,6,994.9543299375388 1339.2295450460726 1687.7168062361343 1878.3474390163317,1233.064453125 1682.8509521484375 1433.0003662109375 1764.1906127929688,0,0,0
179,6,995.0200313842049 1341.974745908005 1687.7935811539703 1880.4810557563046,1231.230224609375 1688.798583984375 1429.742919921875 1766.6923828125,0.5962455868721008,GX15OGJ,0.42601235272083215
180,6,996.4236476161244 1344.8719196481966 1688.215582012123 1883.3294425481572,1229.120849609375 1686.3336181640625 1428.07861328125 1772.7418212890625,0.5686656832695007,GX15OCJ,0.30550703883747254
181,6,995.7671670172867 1349.5089810755308 1688.251713020045 1889.1988633887972,1229.379150390625 1685.02001953125 1428.950927734375 1772.4052734375,0.5596318244934082,GX15OGJ,0.324885275555697
182,6,992.7833776986088 1352.8775508795752 1687.8879759125612 1892.5313843055537,1230.147705078125 1689.427001953125 1429.4486083984375 1778.1528625488281,0,0,0
183,6,989.7995883799308 1356.2461206836197 1687.5242388050774 1895.8639052223102,1230.916259765625 1693.833984375 1429.9462890625 1783.9004516601562,0,0,0
184,6,986.8157990612528 1359.6146904876643 1687.1605016975936 1899.196426139067,1231.684814453125 1698.240966796875 1430.4439697265625 1789.6480407714844,0,0,0
185,6,983.8320097425749 1362.9832602917088 1686.79676459011 1902.5289470558234,1232.453369140625 1702.64794921875 1430.941650390625 1795.3956298828125,0.5412958860397339,GX15OGJ,0.24435421677890373
186,6,978.6093757165286 1365.3872451825266 1686.136761004661 1904.6014207288897,1226.7318115234375 1702.0411376953125 1435.6434326171875 1794.7767333984375,0.49531280994415283,GX15OCJ,0.34097003366884016
187,6,975.7748991596372 1366.2719011610825 1686.6441855908251 1905.2424531550769,1226.671142578125 1702.0426025390625 1435.7911376953125 1794.8807373046875,0.4973304569721222,GX15OCJ,0.34097003366884016
188,6,975.0212401882037 1367.2583646608196 1688.5306141047295 1907.1283710043995,1243.1224365234375 1714.609130859375 1436.074951171875 1802.0244140625,0.33012986183166504,GX15OGJ,0.20253114262692815
189,6,972.970144329693 1370.3717550703464 1686.9961232142596 1912.7970903242872,1236.5997619628906 1717.6876831054688 1435.544677734375 1804.8587036132812,0,0,0
190,6,970.9190484711821 1373.4851454798734 1685.4616323237894 1918.465809644175,1230.0770874023438 1720.7662353515625 1435.014404296875 1807.6929931640625,0,0,0
191,6,968.8679526126714 1376.5985358894004 1683.9271414333193 1924.1345289640626,1223.5544128417969 1723.8447875976562 1434.484130859375 1810.5272827148438,0,0,0
192,6,966.8168567541607 1379.7119262989272 1682.3926505428494 1929.8032482839503,1217.03173828125 1726.92333984375 1433.953857421875 1813.361572265625,0.54300457239151,GX15OGJ,0.3884725493875455
193,6,966.2816433963774 1380.91708230021 1682.023028988746 1932.621801192538,1217.1085205078125 1727.1002197265625 1433.7987060546875 1813.1656494140625,0.5422466993331909,GX15OCJ,0.12298414280029792
194,6,964.6578874182238 1381.8936641178773 1681.602810846582 1936.0527447845227,1214.1148681640625 1732.485595703125 1425.2354736328125 1814.098876953125,0.5923840999603271,GX15OGJ,0.34236641270052165
195,6,964.6306304048342 1387.333097462225 1681.3857063699868 1942.5097866725823,1219.9627685546875 1739.176025390625 1416.734375 1821.655517578125,0.5888000130653381,GX15OCJ,0.20735186358797048
196,6,962.9912649278459 1390.8103012587308 1680.6458599929726 1946.7026787138884,1219.7289817116477 1743.4199773615057 1416.239823774858 1824.8081609552557,0,0,0
197,6,961.3518994508578 1394.2875050552368 1679.9060136159585 1950.8955707551947,1219.495194868608 1747.6639293323863 1415.745272549716 1827.9608043323863,0,0,0
198,6,959.7125339738695 1397.7647088517426 1679.1661672389446 1955.0884627965008,1219.2614080255682 1751.907881303267 1415.2507213245738 1831.113447709517,0,0,0
199,6,958.0731684968813 1401.2419126482484 1678.4263208619304 1959.281354837807,1219.0276211825285 1756.1518332741477 1414.7561700994318 1834.2660910866477,0,0,0
200,6,956.433803019893 1404.7191164447543 1677.6864744849163 1963.474246879113,1218.7938343394887 1760.3957852450285 1414.2616188742898 1837.4187344637785,0,0,0
201,6,954.7944375429049 1408.1963202412603 1676.9466281079021 1967.6671389204193,1218.5600474964488 1764.639737215909 1413.7670676491477 1840.571377840909,0,0,0
202,6,953.1550720659167 1411.6735240377661 1676.206781730888 1971.8600309617254,1218.326260653409 1768.8836891867898 1413.2725164240057 1843.7240212180398,0,0,0
203,6,951.5157065889284 1415.150727834272 1675.4669353538739 1976.0529230030315,1218.0924738103693 1773.1276411576705 1412.7779651988637 1846.8766645951705,0,0,0
